run,fill,year,pp.energy,n.lumi.events,data.quality,proxy.for.lumi.data.integrity,proxy.for.physics.data.integrity,lumi
208073,6675,2018,13,4790730,OK,1487476.96390412,1487476.963904,0.00141098386134452
208075,6675,2018,13,4850995,OK,1461731.10715792,1461731.1071573,0.00138198358239024
208077,6675,2018,13,699985,OK,209402.651279799,209402.6512796,0.000199346995142608
208079,6675,2018,13,4848259,OK,1454019.87525429,1454019.875255,0.00137924862321132
208081,6675,2018,13,4877448,OK,1458800.94393331,1441821.83097,0.00137899738784474
208085,6675,2018,13,4847619,OK,1463840.47904,1463840.479037,0.00139041741845349
208088,6675,2018,13,4869992,OK,1461864.93599,1461864.93599,0.0013884288653976
208091,6675,2018,13,2772375,OK,837134.811971,837134.8119717,0.000795726501595718
208093,6675,2018,13,2930259,OK,877542.35963844,877542.359636,0.000833050381257655
208097,6675,2018,13,2104285,OK,704454.084368511,704454.084368,0.000674253663659369
208098,6675,2018,13,1611921,OK,500008.282519111,500008.2825193,0.000478302105227119
208113,6677,2018,13,4796604,OK,1460919.38157211,1460919.381572,0.00139549598584349
208117,6677,2018,13,4663731,OK,1462815.80226101,1462815.8022624,0.00138273615387082
208122,6677,2018,13,4662569,OK,1470048.46201652,1470048.46201665,0.00140322741500105
208124,6677,2018,13,4782419,OK,1460237.04497931,1460237.04498,0.00139072742686842
208126,6677,2018,13,4811653,OK,1441501.52413711,1441501.5241381,0.00137046505674302
208128,6677,2018,13,4839881,OK,1451303.91606753,1451303.916069,0.00138204463283043
208130,6677,2018,13,4836349,OK,1448903.22379398,1448903.22379369,0.00138011507162826
208133,6677,2018,13,4844174,OK,1445393.48526957,1445393.48527,0.00137671066470374
208135,6677,2018,13,4849610,OK,1445767.0151656,1445767.01516687,0.00137954955559298
208138,6677,2018,13,4759222,OK,1464452.34601587,1464452.34601413,0.00139879672164612
208140,6677,2018,13,4801585,OK,1449978.48501958,1441555.064554,0.00137820565066148
208143,6677,2018,13,4829402,OK,1448054.06665499,1447162.532378,0.00138638918422889
208145,6677,2018,13,4471210,OK,1348628.71518458,1348628.71518689,0.00129673492546357
208148,6677,2018,13,1472603,OK,431528.266783545,431528.26678346,0.000416421215372427
208168,6681,2018,13,1648972,OK,382280.825607781,382280.82560814,0.000353931385804738
208173,6681,2018,13,4841885,OK,1461624.59501044,1461624.59500611,0.00139210210215453
208177,6681,2018,13,4843074,OK,1456872.56227833,1456872.562276,0.00138463128368613
208183,6681,2018,13,1065490,OK,319624.724406684,319624.72440785,0.000303887728351248
208185,6681,2018,13,1548811,OK,465322.875041866,465322.8750418,0.000442406472843873
208186,6681,2018,13,4805181,OK,1456113.87660258,1456113.87660345,0.00137797620139501
208189,6681,2018,13,4838974,OK,1449225.49858337,1449225.498581,0.00137843102341078
208192,6681,2018,13,2682337,OK,809987.742767437,809987.7427673,0.000767370154463009
208195,6681,2018,13,3675284,OK,1101997.09701072,1095193.7176718,0.00105014411254222
208198,6681,2018,13,4660652,OK,1477255.19381826,1477255.1938151,0.00141188747854661
208201,6681,2018,13,4859521,OK,1448997.23590705,1448997.235911,0.00138846577265169
208202,6681,2018,13,4785136,OK,1418529.16094617,1418529.16094996,0.00135998705678294
208203,6681,2018,13,4845112,OK,1445526.04576511,1445526.04576358,0.00138629786358535
208204,6681,2018,13,4829042,OK,1435276.63055174,1431115.225094,0.0013848833090526
208206,6681,2018,13,4854287,OK,1440518.82355578,1436374.209461,0.00139949728611114
208207,6681,2018,13,2112393,OK,634619.537455948,634619.53745541,0.000619738994019162
208218,6683,2018,13,2106501,OK,647206.667997685,647206.66799821,0.00061676065231632
208322,6688,2018,13,4986286,OK,598445.714827098,598445.714828,0.000570495256516029
208325,6688,2018,13,4969093,OK,592046.121702405,592046.121704,0.000562661114982446
208327,6688,2018,13,4991325,OK,589187.675766998,589187.675766,0.000559350517984325
208328,6688,2018,13,4989665,OK,588290.064579799,588290.064579,0.000559605114576078
208331,6688,2018,13,2165553,OK,258531.364360653,258531.364361,0.000245373297545725
208348,6690,2018,13,4596183,OK,670534.731260214,670534.7312599,0.000636433655612499
208351,6690,2018,13,4984887,OK,716482.43490947,716482.434909,0.000676832499993123
208352,6690,2018,13,4951411,OK,708439.341030996,708439.34103,0.00066463598751879
208355,6690,2018,13,4990242,OK,711404.873890634,711404.87389,0.000672669306144949
208357,6690,2018,13,671352,OK,94851.7998377934,94851.7998378,9.01970434017606e-05
208358,6690,2018,13,2177877,OK,308081.678907653,308081.678908,0.000291193812238102
208360,6690,2018,13,4967839,OK,710984.616974001,710984.616975,0.00067259980714205
208361,6690,2018,13,3428589,OK,494088.156096471,494088.156097,0.000467235610677681
208363,6690,2018,13,2504218,OK,363752.329961072,363752.3299611,0.000344584540716043
208364,6690,2018,13,4858949,OK,720177.575713,720177.575713,0.000684424948632017
208366,6690,2018,13,4479719,OK,648132.172490262,648132.172491,0.000615295622552657
208396,6693,2018,13,4730770,OK,1071864.15864142,1071864.15864236,0.00102426836383983
208398,6693,2018,13,4694046,OK,1090525.57233,1090525.5723273,0.00103942084146345
208399,6693,2018,13,4708809,OK,1091440.44243,1091440.4424276,0.00103937923531341
208403,6693,2018,13,4721040,OK,1082429.27494,1082429.2749411,0.00103078739472042
208404,6693,2018,13,4727565,OK,1072193.32841,1072193.328409,0.00102072537348452
208405,6693,2018,13,4713091,OK,1070702.8517,1070702.8517031,0.00102238812383626
208406,6693,2018,13,1486713,OK,339162.888956781,339162.8889564,0.000323169096044572
208407,6693,2018,13,4719148,OK,1063937.50965,1063937.5096457,0.00101608305004231
208409,6693,2018,13,4712615,OK,1077459.90529,1077459.905289,0.00103283567522152
208411,6693,2018,13,4723694,OK,1073209.52529176,1073209.5252918,0.00103067469367533
208414,6693,2018,13,1271895,OK,282879.348660027,282879.34866,0.000272758830131617
208422,6694,2018,13,4715909,OK,1194846.39470817,1194846.39470838,0.00113075037597768
208425,6694,2018,13,4795680,OK,1201716.04748882,1197466.0331627,0.00113907457546993
208426,6694,2018,13,4773623,OK,1207000.85040105,1207000.8503997,0.00114660162553714
208430,6694,2018,13,4791373,OK,1198514.06746263,1198514.0674626,0.0011350843457236
208431,6694,2018,13,2942601,OK,738064.510302692,738064.510303,0.000699156077545066
208432,6694,2018,13,4783284,OK,1201581.51257657,1197333.7070923,0.00113954033301043
208433,6694,2018,13,4788002,OK,1196874.39088586,1196874.3908861,0.00113737362651196
208434,6694,2018,13,4775015,OK,1204516.44053625,1204516.4405373,0.0011449115478353
208435,6694,2018,13,4767583,OK,1215322.9657625,1215322.965762,0.00115985942904626
208436,6694,2018,13,3770689,OK,979682.86056337,979682.86056268,0.000933497943639779
208469,6696,2018,13,2591828,OK,788441.65586492,788441.6558642,0.000749126149213578
208473,6696,2018,13,3075738,OK,928290.7725458,928290.7725461,0.000878768150052912
208476,6696,2018,13,1093307,OK,327980.478604929,327980.4786042,0.000311741784330605
208478,6696,2018,13,1168558,OK,350565.288201723,350565.2882024,0.000332646730136589
208479,6696,2018,13,326763,OK,98722.282134172,98722.2821341,9.3363995941147e-05
208481,6696,2018,13,2242616,OK,677153.071498938,677153.07149948,0.00064114509307426
208482,6696,2018,13,2031057,OK,613297.753862866,613297.7538628,0.000578629838480155
208483,6696,2018,13,1440124,OK,438461.288155454,438461.288155,0.000413801956237212
208484,6696,2018,13,908257,OK,280030.778720933,280030.778721,0.000263170892222356
208485,6696,2018,13,610492,OK,198442.081295401,198442.081296,0.00017597010818247
208491,6696,2018,13,357533,BAD,112126.83974512,112126.839745,0.000100989871570261
208494,6696,2018,13,473070,OK,156278.368628195,156278.36862784,0.000135470256743583
208532,6696,2018,13,2734345,OK,871286.24028708,871286.24028504,0.00077319119206321
208610,6699,2018,13,926139,BAD,163.894776968352,163.894776968,1.32862887621685e-07
208611,6699,2018,13,3157898,BAD,541.348816813695,541.348816814,4.53983522122811e-07
208613,6699,2018,13,4201858,BAD,690.874963084384,690.874963085,5.95157677289976e-07
208614,6699,2018,13,1321499,BAD,221.648219435136,221.648219435,1.81056270123873e-07
208635,6700,2018,13,340912,OK,107332.249093906,107332.249094,9.96593224711311e-05
208640,6700,2018,13,200910,OK,70712.7822553875,70712.7822554,5.79572261810748e-05
208641,6700,2018,13,2912931,OK,906439.26875043,906439.2687508,0.000833200534423778
208644,6700,2018,13,496508,OK,149445.962054107,149445.9620538,0.000140712285665392
208645,6700,2018,13,1121148,OK,340199.67019122,340199.67019121,0.000323434630539773
208646,6700,2018,13,199167,OK,60881.4942350115,60881.4942349,5.68179337344379e-05
208651,6700,2018,13,960990,OK,290882.689063858,290882.689064,0.000276657434382625
208657,6700,2018,13,709846,OK,213842.851416626,213842.8514169,0.000202814655545838
208660,6700,2018,13,684270,OK,420225.587174239,420225.587174,0.000194437743794914
208662,6700,2018,13,676407,OK,416960.30624075,416960.306241,0.000196923805081692
208675,6700,2018,13,757834,OK,227894.704190451,227894.7041906,0.000215398540115847
208690,6700,2018,13,335462,OK,101993.545313624,101993.54531357,9.66184526030471e-05
208691,6700,2018,13,3270303,OK,987488.58063007,984938.4794904,0.000938533192471414
208695,6700,2018,13,228526,OK,74336.8316631837,74336.8316632,6.47457518303703e-05
208696,6700,2018,13,204309,OK,62100.8273809582,62100.827381,5.84150726452299e-05
208700,6700,2018,13,4823292,OK,1440050.21088008,1440050.210881,0.00137385665483729
208701,6700,2018,13,4879816,OK,1454759.89932613,1454759.89932681,0.00139129942152731
208703,6700,2018,13,4852708,OK,1470693.64874044,1470693.64874093,0.00141082269831696
208704,6700,2018,13,4858324,OK,1453153.74297627,1453153.742977,0.00139910548324225
208705,6700,2018,13,630270,OK,185478.365614347,185478.3656139,0.000175192380931604
208743,6702,2018,13,691774,OK,176118.461660018,176118.4616596,0.000170069631299758
208745,6702,2018,13,405035,OK,126134.675589489,126134.675589,0.000120650182730926
208750,6702,2018,13,618201,OK,193867.96818836,193867.96818894,0.000182313825047818
208754,6702,2018,13,592899,OK,178834.93293245,178834.9329326,0.000169301131498074
208755,6702,2018,13,4684644,OK,1478812.12159678,1478812.121598,0.0013546060506903
208756,6702,2018,13,4783269,OK,1488322.06393839,1488322.0639381,0.00139473712984591
208760,6702,2018,13,2081633,OK,632649.267708003,632649.2677074,0.000602360975329241
208787,6706,2018,13,2059572,OK,252013.235675895,252013.235675,0.000239909825491284
208790,6706,2018,13,4955412,OK,612850.976614574,612850.9766138,0.000581718975171382
208791,6706,2018,13,4984147,OK,603826.962801,603826.9628013,0.000573200894994427
208792,6706,2018,13,4983828,OK,592207.146247789,592207.14624937,0.000561005222516776
208795,6706,2018,13,488078,OK,57139.482281435,57139.4822815,5.44187392008383e-05
208816,6709,2018,13,4866726,OK,1473594.05013254,1473594.05013792,0.00140424990939283
208818,6709,2018,13,787942,OK,238780.405074647,238780.4050752,0.000229537122674426
208819,6709,2018,13,4809122,OK,1482030.14862,1482030.1486183,0.00139959651027844
208823,6709,2018,13,1233024,OK,384455.686011204,384455.6860111,0.0003530178709293
208825,6709,2018,13,1473829,OK,450722.807737106,450722.80773596,0.000424255893986007
208826,6709,2018,13,425958,OK,134525.822181066,134525.822181,0.000126728783750296
208827,6709,2018,13,4788021,OK,1492199.48417221,1492199.4841749,0.00140399486456447
208828,6709,2018,13,4840163,OK,1465332.41734693,1465332.41734669,0.00138651180161639
208829,6709,2018,13,3226000,OK,978917.33807666,974710.731968,0.00092453432215645
208830,6709,2018,13,4802910,OK,1456763.01529584,1456763.0153,0.00137035351303285
208831,6709,2018,13,430980,OK,130574.285567913,130574.285568,0.000122036245589768
208832,6709,2018,13,4425168,OK,1452755.84890328,1452755.848905,0.00126342315515853
208833,6709,2018,13,3612412,OK,1171742.82933935,1167531.116507,0.00103788652473249
208834,6709,2018,13,3390604,OK,1038429.2895787,1038429.289579,0.000976977788344626
208835,6709,2018,13,1167725,OK,351594.894468972,351594.8944696,0.000336748591289212
208853,6710,2018,13,4749887,OK,1517370.78957118,1517370.789572,0.00143688536630645
208859,6710,2018,13,4756891,OK,1519354.17573474,1519354.1757306,0.00144263325536882
208864,6710,2018,13,4231776,OK,1297575.13212474,1297575.132123,0.00123708178805963
208865,6710,2018,13,4862096,OK,1457173.582915,1457173.58291638,0.00138994366860247
208866,6710,2018,13,612933,OK,183217.917794868,183217.9177949,0.000174467608932504
208867,6710,2018,13,4017636,OK,1215786.45546498,1215786.4554642,0.00115048518776573
208869,6710,2018,13,4860938,OK,1451824.01135768,1451824.01136323,0.00138815615735287
208872,6710,2018,13,4238269,OK,1265282.44338601,1261139.9381406,0.00120957052868311
208875,6710,2018,13,448304,OK,135359.675411542,135359.675412,0.000129372630897255
208876,6710,2018,13,298252,OK,83488.0734156165,83488.07341574,7.88002673215194e-05
208890,6711,2018,13,4874824,OK,1424223.90875111,1424223.908751,0.00136479894076605
208893,6711,2018,13,4849528,OK,1459110.96110329,1459110.96110306,0.001391800299809
208903,6711,2018,13,1969456,OK,593941.188711,593941.1887103,0.000563339421230205
208940,6711,2018,13,758719,OK,225057.049513,225057.04951287,0.000214948938003935
208942,6711,2018,13,357352,OK,107095.349004,107095.34900453,0.000102103447159388
208943,6711,2018,13,4537558,OK,1355222.68969,1351085.8143078,0.00129636194574359
208944,6711,2018,13,4864643,OK,1448542.09831631,1448542.098316,0.00138683904731176
208948,6711,2018,13,4870005,OK,1453321.46742,1453321.46742229,0.00139626118120903
208950,6711,2018,13,4870963,OK,1447779.23863074,1447779.23863048,0.00139264781996388
208952,6711,2018,13,4864946,OK,1453304.20519174,1453304.2051918,0.00140907012450566
208954,6711,2018,13,4871032,OK,1448665.75872212,1444595.4852706,0.00140939443785401
208957,6711,2018,13,2721014,OK,808170.848964279,808170.84896478,0.000790073297106959
208977,6712,2018,13,873181,OK,253299.897710316,253299.89771,0.000245654222922132
208979,6712,2018,13,4838336,OK,1493680.62491095,1493680.6249112,0.00143002188459584
208983,6712,2018,13,3324176,OK,1000666.24457871,1000666.244578,0.000958180998042234
208987,6712,2018,13,2336132,OK,701100.929367963,701100.929368,0.000671943027207318
208992,6712,2018,13,4857691,OK,1466241.29745426,1466241.2974532,0.00139905196202112
208996,6712,2018,13,4850453,OK,1485914.78330067,1485914.7832991,0.00142036911281017
208999,6712,2018,13,3215606,OK,970709.201713058,970709.2017133,0.000920433224105319
209001,6712,2018,13,4860867,OK,1453097.07035851,1453097.07036,0.001387640106045
209003,6712,2018,13,4867579,OK,1460839.77947987,1460839.77948339,0.0013985522024856
209005,6712,2018,13,4870819,OK,1463501.47246771,1463501.4724667,0.00140114431860702
209007,6712,2018,13,4865256,OK,1461135.54871,1457004.3544405,0.00140241904604684
209009,6712,2018,13,1225139,OK,378747.918837761,378747.9188389,0.000354891687556388
209011,6712,2018,13,4804907,OK,1437420.42488086,1437420.424879,0.00137965415540909
209028,6714,2018,13,1486233,OK,444452.207000284,444452.207,0.000426954469236569
209032,6714,2018,13,4822717,OK,1490536.02103441,1482174.4607085,0.00142557125319017
209034,6714,2018,13,4851298,OK,1456332.43590451,1456332.435904,0.00139330277994178
209040,6714,2018,13,793286,OK,238245.762085533,238245.7620855,0.000228141800799638
209041,6714,2018,13,4863735,OK,1461748.48140014,1461748.4813999,0.00139528309087108
209043,6714,2018,13,1115202,OK,334553.58246281,334553.5824635,0.000321218796118171
209044,6714,2018,13,4859769,OK,1460450.20439874,1460450.20439964,0.00139497847713339
209046,6714,2018,13,4831929,OK,1471243.6737839,1464127.2751,0.00139820563559966
209048,6714,2018,13,1856906,OK,570330.722216717,570330.722217,0.000546953464765059
209049,6714,2018,13,2124633,OK,668729.817562545,668729.8175629,0.00064211442647757
209051,6714,2018,13,634410,OK,201599.027657555,201599.02765759,0.00019187360115785
209054,6714,2018,13,1214556,OK,385825.481651538,385825.4816516,0.000370200018415972
209055,6714,2018,13,878593,OK,278977.145647521,278977.145647,0.00026717078147957
209058,6714,2018,13,529887,OK,166845.392201013,166845.3922013,0.000159170500547399
209060,6714,2018,13,831130,OK,257790.847581292,257790.847581,0.000247606116340481
209061,6714,2018,13,1264143,OK,380463.407610719,380463.4076118,0.000366524333138838
209062,6714,2018,13,2561937,OK,762362.228622977,762362.228623,0.000730949116048562
209063,6714,2018,13,343275,OK,101717.211838651,101717.211839,9.69563684952614e-05
209064,6714,2018,13,1287269,OK,385358.923184674,385358.923185,0.000371021020553751
209066,6714,2018,13,4882552,OK,1453774.60158823,1453774.6015891,0.00139733980956046
209067,6714,2018,13,4877770,OK,1452408.76697454,1444147.257732,0.00139962352285654
209068,6714,2018,13,3579406,OK,1064039.10027082,1064039.1002715,0.00102849058469635
209069,6714,2018,13,4867637,OK,1445529.44365376,1445529.4436528,0.00140042769813651
209070,6714,2018,13,354539,OK,100281.064485958,100281.064486,9.68399935162724e-05
209140,6719,2018,13,4795694,OK,1490048.53457166,1490048.53456581,0.00143015720184057
209143,6719,2018,13,1877132,OK,600449.842073076,600449.8420746,0.000574421430548324
209145,6719,2018,13,4833355,OK,1490725.367237,1490725.3672384,0.00142705958521177
209150,6719,2018,13,1375438,OK,425715.44145622,425715.44145571,0.000400642055383689
209151,6719,2018,13,515787,OK,155810.666873086,155810.6668727,0.000149924009435832
209152,6719,2018,13,4857706,OK,1457965.23698872,1457965.2369886,0.00139595904799718
209153,6719,2018,13,734444,OK,220353.222788,220353.2227878,0.000209997107076779
209154,6719,2018,13,3380280,OK,1013877.52910763,1013877.52910798,0.000970301555233836
209155,6719,2018,13,4848931,OK,1457092.84077,1452962.27656817,0.0013924188253398
209156,6719,2018,13,4870532,OK,1464937.90660349,1460817.307266,0.00140420661785068
209157,6719,2018,13,4865479,OK,1467956.45319036,1467956.4531898,0.0014089057154065
209194,6724,2018,13,924027,OK,273263.527312998,273263.527313,0.000261073687176433
209196,6724,2018,13,3397748,OK,1048623.22626065,1048623.2262611,0.00100250792792915
209262,6729,2018,13,237695,OK,73453.4842124062,73453.48421236,7.217630878015e-05
209263,6729,2018,13,1091003,OK,346782.355152356,346782.35515155,0.000333431445381647
209267,6729,2018,13,4839612,OK,1489046.37950788,1489046.3795076,0.0014205624659155
209270,6729,2018,13,1451069,OK,442007.690575193,442007.69057492,0.000421668621149694
209271,6729,2018,13,4868349,OK,1455926.74794802,1455926.7479486,0.00138743096339021
209276,6729,2018,13,4866779,OK,1460313.87809302,1460313.8780944,0.00138919996375476
209280,6729,2018,13,2674568,OK,803938.767591174,803938.76759076,0.000766821085372991
209285,6729,2018,13,326660,OK,96084.5402753317,96084.5402753,9.24281816169303e-05
209287,6729,2018,13,4847686,OK,1464336.27210322,1464336.272102,0.00138485246211413
209289,6729,2018,13,4884909,OK,1463279.90806141,1463279.908061,0.0013970694166465
209291,6729,2018,13,3374970,OK,1012363.39346493,1012363.39346683,0.000965606095476045
209292,6729,2018,13,4873654,OK,1482005.58009919,1482005.5800998,0.00141429208427733
209294,6729,2018,13,466795,OK,138528.154260064,138528.15426,0.000132303042302228
209295,6729,2018,13,4868975,OK,1478245.92306174,1474080.1381092,0.00141076594877165
209300,6729,2018,13,3008252,OK,903242.733351853,903242.7333543,0.000863041579897426
209302,6729,2018,13,4894542,OK,1457019.09018208,1457019.0901812,0.00139472611856676
209305,6729,2018,13,505846,OK,145277.289002914,145277.2890033,0.00013954131224787
209355,6731,2018,13,929384,OK,285600.26321239,285600.2632118,0.00027089327220447
209359,6731,2018,13,296605,OK,94467.5798978556,94467.5798978,9.10146465232879e-05
209360,6731,2018,13,2068703,OK,638344.195157981,638344.1951583,0.000611513425392109
209361,6731,2018,13,1031327,OK,308462.280049071,308462.2800488,0.000294431750462493
209362,6731,2018,13,3384394,OK,1024478.56917871,1024478.56917793,0.000976297783848401
209365,6731,2018,13,4832051,OK,1469713.05668521,1469713.05668519,0.00139418352587684
209367,6731,2018,13,1470893,OK,434814.318513863,434814.31851458,0.000415281393054435
209382,6733,2018,13,417557,OK,134635.721209137,134635.72120891,0.000125913649370672
209383,6733,2018,13,2111432,OK,658856.981969319,658856.981969,0.000629690658661828
209384,6733,2018,13,4866439,OK,1465541.2271156,1465541.22711633,0.00139410916972832
209388,6733,2018,13,4875402,OK,1466933.17277466,1466933.1727747,0.00139840836891549
209390,6733,2018,13,4851207,OK,1508303.21782483,1508303.2178229,0.00143801646527522
209391,6733,2018,13,1314875,OK,402946.183138929,402946.18313835,0.000384423163301403
209423,6737,2018,13,227280,OK,62005.9193070618,62005.919307,5.4299159718049e-05
209436,6738,2018,13,740634,OK,235444.29598638,235444.2959862,0.000226799670491223
209438,6738,2018,13,3427449,OK,1084326.16235774,1084326.1623576,0.00103710606437966
209439,6738,2018,13,4858397,OK,1500062.92527137,1500062.92527089,0.00143360929002048
209443,6738,2018,13,3234645,OK,991687.513229107,991687.513229,0.000937646086344131
209444,6738,2018,13,4845810,OK,1463004.15723702,1463004.1572352,0.00139931329122953
209445,6738,2018,13,4852308,OK,1470458.54480798,1470458.54480229,0.00140454606499659
209446,6738,2018,13,4866267,OK,1460917.13948562,1460917.13948438,0.0013966930680597
209449,6738,2018,13,4451067,OK,1342763.53456128,1342763.534562,0.00128155070662158
209450,6738,2018,13,3007781,OK,883369.99631232,883369.996312,0.000863224347280433
209458,6738,2018,13,517330,OK,155204.214128775,155204.2141287,0.000148357569491529
209459,6738,2018,13,4850710,OK,1455517.36649873,1455517.36649726,0.00139180862940972
209462,6738,2018,13,4869847,OK,1457234.73125548,1457234.7312542,0.00140875696631719
209463,6738,2018,13,1949354,OK,578926.941951165,578926.94195089,0.000562143357701766
209554,6741,2018,13,4855797,OK,1463176.06323141,1454960.7337692,0.00139985191134065
209557,6741,2018,13,4865975,OK,1460849.00259865,1460849.00259844,0.00139745498535994
209561,6741,2018,13,4838038,OK,1470531.57442981,1466382.385507,0.00140717052125404
209562,6741,2018,13,4849764,OK,1479635.9227436,1479635.92274287,0.00142038295151218
209563,6741,2018,13,4854419,OK,1456127.94261684,1456127.94261641,0.00139405622479944
209564,6741,2018,13,4869867,OK,1459717.90822606,1459717.9082251,0.00139992117234341
209565,6741,2018,13,4866575,OK,1459766.08110823,1459766.0811103,0.00139948332930671
209566,6741,2018,13,4827578,OK,1460432.26633298,1460432.266333,0.00138961927631042
209567,6741,2018,13,4322002,OK,1297098.51983615,1297098.519834,0.00124347656759534
209589,6744,2018,13,4840726,OK,1480820.68611,1480820.6861106,0.00141775347657889
209592,6744,2018,13,4815630,OK,1452166.87608087,1452166.87608223,0.00138644532030921
209596,6744,2018,13,4867641,OK,1461943.86861166,1461943.868613,0.00139365804427052
209597,6744,2018,13,1282483,OK,386351.316415732,386351.3164162,0.000368668769655894
209599,6744,2018,13,256135,OK,71648.0853190295,71648.08531904,6.52464785688655e-05
209630,6747,2018,13,4966890,OK,594492.921116919,594492.92111688,0.000565874965473064
209632,6747,2018,13,4984429,OK,591877.493113283,591877.49311292,0.000561563940898938
209633,6747,2018,13,4654234,OK,565141.363027237,565141.363027,0.000537282723281578
209662,6749,2018,13,4842310,OK,1421938.20275305,1421938.202754,0.00137690225724556
209665,6749,2018,13,4875120,OK,1463046.68793479,1458904.0011249,0.00141216721592247
209669,6749,2018,13,4868886,OK,1466976.20513957,1466976.2051393,0.00141135451850299
209670,6749,2018,13,4873863,OK,1464336.24885794,1460189.79927169,0.00140920638327637
209671,6749,2018,13,4877975,OK,1460697.98736326,1456538.37864,0.00140500356429066
209672,6749,2018,13,4871995,OK,1464911.6214645,1464911.6214634,0.00140534331448948
209673,6749,2018,13,4875077,OK,1459287.87406338,1459287.87406315,0.00139729522152985
209674,6749,2018,13,4871259,OK,1468373.87607654,1468373.87607733,0.00140737896332336
209675,6749,2018,13,1588746,OK,474428.066524557,474428.0665247,0.000454817561114718
209676,6749,2018,13,4872433,OK,1455340.53549567,1451188.443686,0.00139336598759916
209677,6749,2018,13,4877248,OK,1448632.43053485,1448632.43053418,0.00139289737701667
209678,6749,2018,13,4874822,OK,1452427.84772222,1452427.847723,0.00140227364900074
209679,6749,2018,13,4878177,OK,1449071.65494555,1449071.65494337,0.00140787887212838
209680,6749,2018,13,4871639,OK,1445928.01075419,1445928.0107531,0.00141297649256933
209681,6749,2018,13,1115371,OK,325361.841168013,321478.5054836,0.000319143970096709
209693,6751,2018,13,4825313,OK,1508989.95343687,1508989.95343494,0.00144581574943476
209696,6751,2018,13,4858678,OK,1482576.58975615,1482576.5897564,0.00141866504157063
209700,6751,2018,13,4865442,OK,1473783.1286773,1473783.1286737,0.00141016763987444
209701,6751,2018,13,4852696,OK,1466153.06621182,1466153.06621272,0.00139981211088938
209702,6751,2018,13,4861120,OK,1465119.9237332,1465119.9237331,0.00140087628060736
209703,6751,2018,13,4858278,OK,1463994.19115908,1463994.19115855,0.00140092287448753
209704,6751,2018,13,1471158,OK,444161.810024134,444161.81002355,0.000426769007999818
209705,6751,2018,13,4869588,OK,1470022.69292938,1470022.6929295,0.00140757729262401
209706,6751,2018,13,4871134,OK,1471514.66897054,1471514.66897077,0.00140978624670855
209707,6751,2018,13,2175012,OK,650967.10560276,650967.1056029,0.000624738887176241
209708,6751,2018,13,730701,OK,218247.165063605,218247.1650645,0.000212130232718493
209709,6751,2018,13,4872140,OK,1453765.56252206,1453765.56252345,0.00139679954302229
209710,6751,2018,13,1598789,OK,471788.963397439,471788.96339722,0.00045348865829297
209711,6751,2018,13,1597049,OK,476067.41185045,476067.4118502,0.000460968638660446
209712,6751,2018,13,3231845,OK,964581.71688321,964581.716884,0.000929733210353536
209713,6751,2018,13,4871527,OK,1452778.78785994,1452778.78785909,0.00141141544558356
209715,6751,2018,13,615016,OK,181893.983691806,181893.9836923,0.000179073950944527
209716,6751,2018,13,1659446,OK,489954.350183782,489954.3501834,0.000478503646690805
209724,6752,2018,13,1025035,OK,312273.945444869,312273.94544482,0.000302615618773161
209726,6752,2018,13,4842309,OK,1485738.88863433,1485738.8886358,0.00142397977683542
209728,6752,2018,13,2516260,OK,785414.68622563,781246.1982451,0.000740353412682296
209730,6752,2018,13,4845851,OK,1471919.49788761,1471919.4978868,0.00141309764582059
209733,6752,2018,13,4869661,OK,1461604.91376947,1461604.91376955,0.00139966981356763
209735,6752,2018,13,1857164,OK,551652.758524703,551652.758526,0.000528792346067823
209775,6755,2018,13,2943952,OK,913549.494667594,913549.4946682,0.000873721372778723
209798,6757,2018,13,4844934,OK,1483526.61340358,1483526.6134028,0.0014162419080225
209801,6757,2018,13,4861337,OK,1473926.42163498,1473926.42163556,0.00140634806921018
209804,6757,2018,13,4866669,OK,1468882.44169353,1468882.44169722,0.00140394148543914
209806,6757,2018,13,4872234,OK,1472892.84976455,1472892.84976409,0.00140376246183644
209807,6757,2018,13,585799,OK,175580.465077331,175580.4650776,0.000167654209341934
209808,6757,2018,13,819196,OK,246320.18495787,246320.184958,0.000235519038450138
209810,6757,2018,13,4572461,OK,1379740.77301212,1379740.7730124,0.00131671885078276
209811,6757,2018,13,4855223,OK,1459947.08027448,1459947.0802753,0.00139552372915602
209812,6757,2018,13,4872601,OK,1457393.33386754,1457393.33387227,0.00139732431860218
209813,6757,2018,13,2450560,OK,733859.243410912,733859.243413,0.000704645097834009
209814,6757,2018,13,2553007,OK,757941.022814349,757941.02281379,0.000725071808114353
209817,6757,2018,13,4869861,OK,1444224.71642537,1444224.7164263,0.00139925131129067
209818,6757,2018,13,4862853,OK,1447697.364479,1447697.3644781,0.0014054982486506
209819,6757,2018,13,2065202,OK,607882.483774984,603845.6055549,0.000594902610556501
209836,6759,2018,13,961797,OK,306893.112045505,306893.11204666,0.000294541516241582
209838,6759,2018,13,4840386,OK,1494265.09097864,1494265.0909778,0.00142939359584522
209840,6759,2018,13,4874906,OK,1465139.59408039,1465139.5940823,0.00140160760006195
209844,6759,2018,13,4827320,OK,1479857.46571826,1479857.4657182,0.00140480117742501
